,0
7092,US8235825-0
7093,US6827855-0
7094,US5286203-0
7095,US8364598-0
7096,US11225653-0
7097,US8112772-0
7098,US9320335-0
7099,US9972835-0
7100,US5844792-0
7101,US4003596-0
7102,US5688847-0
7103,US10453934-0
7104,USD835250-0
7105,US4399071-0
7106,USD737308-0
7107,US7885387-0
7108,US6034780-0
7109,US10210869-0
7110,US7222583-0
7111,US7999596-0
7112,US4821336-0
7113,US5545684-0
7114,US6338873-0
7115,US10725150-0
7116,US6434314-0
7117,US8466875-0
7118,US9476036-0
7119,US6420371-0
7120,US4268311-0
7121,US11103232-0
7122,USD953897-0
7123,US5719613-0
7124,US9442528-0
7125,US5109958-0
7126,US3988687-0
7127,US7052027-0
7128,US11184849-0
7129,US11270075-0
7130,US6995009-1
7131,USD580557-0
7132,US9114636-0
7133,US7716812-0
7134,US8137504-0
7135,US4405550-0
7136,USD243317-0
7137,US8860820-0
7138,US4085113-0
7139,US4048121-0
7140,US11329025-0
7141,US6266940-0
7142,US8137567-0
7143,US8439960-0
7144,US8342535-0
7145,US11085385-0
7146,US7887459-0
7147,US7662445-0
7148,US7574117-0
7149,US4294803-0
7150,USPP5318-0
7151,US8145196-0
7152,US11151894-0
7153,US4663725-0
7154,US9327535-0
7155,US7416252-0
7156,US4443292-0
7157,US6931844-0
7158,US10946429-0
7159,US11031923-1
7160,US4702313-0
7161,US4904836-0
7162,US9246943-0
7163,US9259613-0
7164,US8773495-0
7165,USD336658-0
7166,US5180685-0
7167,US4988241-0
7168,US7101556-0
7169,US3977124-0
7170,US9181883-0
7171,US7917348-0
7172,US10980834-0
7173,US9318203-0
7174,US6673595-0
7175,US9214335-0
7176,US4155344-0
7177,US7990575-0
7178,USD700549-0
7179,US9021292-0
7180,US9841024-0
7181,US6655581-0
7182,US4744322-0
7183,US10382061-0
7184,US4842641-0
7185,US9086507-0
7186,US4465516-0
7187,US5712784-0
7188,US6815144-0
7189,US4100625-0
7190,US5310353-0
7191,US5168519-0
7192,USD741492-0
7193,US5130984-0
7194,US8839820-0
7195,US8259690-0
7196,US6577297-0
7197,US5742184-0
7198,US6698218-0
7199,US8704786-0
7200,US5041938-0
7201,US9501989-0
7202,US4911267-0
7203,USPP13783-0
7204,US4742208-0
7205,US4136327-0
7206,US4228778-0
7207,US10216746-0
7208,US7302118-0
7209,US8227279-0
7210,US5729080-0
7211,USD401241-0
7212,US5843145-0
7213,US7663380-0
7214,US6750010-0
7215,US7312224-0
7216,USD419471-0
7217,US6825652-0
7218,US9319893-0
7219,US4118281-0
7220,USD760826-0
7221,US5960791-0
7222,US5955713-1
7223,US10287242-0
7224,US9283952-0
7225,US10146222-0
7226,US7299651-0
7227,USD440658-0
7228,US10844483-0
7229,US6698847-0
7230,US5214725-0
7231,US11218948-0
7232,US4677527-0
7233,US7849420-0
7234,US10005444-0
7235,US4292204-0
7236,US8043395-0
7237,US10039704-0
7238,US4729120-0
7239,US9785934-0
7240,US7214385-0
7241,US10472236-0
7242,US9589033-0
7243,US7363003-0
7244,US10950576-0
7245,US9526418-0
7246,US9362535-0
7247,US11218189-0
7248,US9777165-0
7249,US9929062-0
7250,US9468375-0
7251,US10975882-0
7252,US9432409-0
7253,US7961588-0
7254,US6679577-0
7255,US7983402-0
7256,US9014077-0
7257,US7708025-0
7258,US9540407-0
7259,US11404411-0
7260,US9185144-0
7261,US11395730-0
7262,US10644271-0
7263,US7420576-0
7264,US10426020-0
7265,US9771532-0
7266,US6966956-0
7267,US7190949-0
7268,US8771238-0
7269,US6086935-0
7270,US4601912-0
7271,US7832769-0
7272,US11170588-0
7273,US5732732-0
7274,US8104525-0
7275,US9784184-0
7276,US10515141-0
7277,US11076758-0
7278,US6685992-0
7279,US7943520-0
7280,US10724663-0
7281,US10915398-0
7282,US7136401-0
7283,US6225793-0
7284,USD937583-0
7285,US5579745-0
7286,US7950232-0
7287,US6790321-0
7288,US8100750-0
7289,US9463539-0
7290,US10861539-0
7291,US10013427-0
7292,US11086917-0
7293,US5414821-0
7294,US6306870-0
7295,US4190628-0
7296,US9453244-0
7297,US7539787-0
7298,US10851149-2
7299,US10188351-0
7300,US7780714-0
7301,US7137252-0
7302,US10165476-0
7303,US10635635-0
7304,US9315391-0
7305,US5070715-0
7306,US8488360-0
7307,US8925186-0
7308,US4279749-0
7309,US7117916-0
7310,US5622572-0
7311,US11291449-0
7312,US4949755-0
7313,US5985322-0
7314,US8419496-0
7315,US7682913-0
7316,US11057107-0
7317,USD898016-0
7318,USD748830-0
7319,US4404836-0
7320,US7940571-0
7321,US7780107-0
7322,US5288065-0
7323,US8697403-0
7324,US11158037-0
7325,US5164254-0
7326,US7460423-0
7327,US11342579-0
7328,US7026894-0
7329,US4109788-0
7330,US4074491-0
7331,US4543008-0
7332,US10415685-0
7333,US7101976-0
7334,US8362056-0
7335,US5444765-0
7336,US10168310-0
7337,US6451671-0
7338,US9248253-0
7339,US5133783-0
7340,US6332709-0
7341,US10030038-0
7342,US4601241-0
7343,US9543513-0
7344,US10757066-0
7345,US4733535-1
7346,US9784127-0
7347,USRE48748-0
7348,US8234325-0
7349,US4517944-0
7350,US10947333-1
7351,USD276211-0
7352,US9000388-0
7353,US8815836-0
7354,US6559892-0
7355,US8512423-0
7356,US4906545-0
7357,US8662974-0
7358,US8388316-0
7359,US5281809-0
7360,US11034778-0
7361,US5857609-0
7362,US7671030-0
7363,US6711999-0
7364,US10516919-0
7365,US6282394-0
7366,US5298959-0
7367,US8353739-0
7368,US5457843-1
7369,US9823354-0
7370,US7812565-0
7371,US8492433-0
7372,US6437397-0
7373,US4801488-0
7374,US11357472-0
7375,US6501318-0
7376,US10057417-0
7377,US10539246-1
7378,US9040151-0
7379,US6258994-0
7380,US8482933-0
7381,USD802612-0
7382,US9640918-0
7383,US9120995-0
7384,US5200406-0
7385,US9467842-0
7386,US10650675-0
7387,US4007171-0
7388,US9491409-0
7389,US8997735-0
7390,US6624359-0
7391,US9973287-0
7392,US5686615-0
7393,US4997767-0
7394,US5125227-0
7395,US8394460-0
7396,US4339522-0
7397,US10137828-0
7398,US8119909-0
7399,US7677399-0
7400,US11407521-0
7401,USD823571-0
7402,US8244432-0
7403,US11269064-0
7404,US11320018-1
7405,US4896409-0
7406,USD295624-0
7407,US5004851-0
7408,US6316561-0
7409,US10331748-0
7410,USD511154-0
7411,US8396383-0
7412,US4510651-0
7413,US11442189-0
7414,USD683004-0
7415,US4012743-0
7416,USD646779-0
7417,US8968094-0
7418,US7867674-0
7419,US10056914-0
7420,US6589149-0
7421,US4245845-0
7422,US5435390-0
7423,US6296985-0
7424,USD532043-0
7425,US7641915-0
7426,US4492645-0
7427,USD499558-0
7428,US4912229-0
7429,US7604263-1
7430,US9357843-0
7431,US7846863-0
7432,US5797407-0
7433,US7239841-0
7434,US6151351-0
7435,US7414771-0
7436,US7512495-0
7437,US10149097-0
7438,US4506523-0
7439,US7134698-0
7440,US9767644-0
7441,USD585964-0
7442,US11394788-0
7443,US8787941-0
7444,USD613764-0
7445,US9516878-0
7446,US8979837-0
7447,US5334894-0
7448,US5490690-0
7449,US4713458-0
7450,US10361616-0
7451,US7516383-0
7452,US5887974-0
7453,US10541429-0
7454,US11408466-0
7455,US6116588-0
7456,US6714205-0
7457,US9289126-0
7458,US6844456-0
7459,US6903701-0
7460,US9533291-0
7461,US5466001-0
7462,US10430920-0
7463,US9449052-0
7464,US7155721-0
7465,US10540130-0
7466,US10727309-1
7467,US8874065-0
7468,US4443105-0
7469,US8486939-0
7470,US8638018-0
7471,US11073177-0
7472,US10900907-0
7473,US8589569-0
7474,USD493694-0
7475,US8876664-0
7476,US9094032-0
7477,US8438012-0
7478,US10354914-0
7479,US11400416-0
7480,US5033855-0
7481,US8913476-1
7482,US9999191-0
7483,US8843756-0
7484,US8843703-0
7485,US11344778-0
7486,USD546677-0
7487,US9456168-0
7488,US10035748-0
7489,US5101399-0
7490,US6052938-0
7491,US9151862-0
7492,US5826060-0
7493,US9232276-0
7494,US11391390-0
7495,US10340956-0
7496,US5047629-0
7497,US7150487-0
7498,US7018390-0
7499,US4356085-0
7500,US5610725-0
7501,US9050258-0
7502,US6519021-0
7503,US9566316-0
7504,US10808379-0
7505,US9937801-1
7506,US8054045-0
7507,US4443308-0
7508,US8195791-0
7509,US6958427-0
7510,US7695929-0
7511,USD956775-0
7512,US10010141-0
7513,US5511834-0
7514,US8458014-0
7515,US10836846-1
7516,US9679615-0
7517,US8710773-0
7518,USD782477-0
7519,US6986118-0
7520,US4715630-0
7521,US8501637-0
7522,US7175432-0
7523,US9557010-0
7524,USD515195-0
7525,USD512826-0
7526,US9678671-0
7527,USD700934-0
7528,US5361585-0
7529,US6901992-0
7530,US7755173-0
7531,US6506457-0
7532,US7553203-1
7533,US5543184-1
7534,US6431797-0
7535,US5488503-0
7536,US9911748-0
7537,US7638267-0
7538,US9872731-0
7539,US7761711-0
7540,US4364425-0
7541,US6437298-0
7542,US4993661-0
7543,US5090817-0
7544,US6174395-0
7545,US10671458-0
7546,US7622316-0
7547,US4104678-0
7548,US11280765-0
7549,US9972998-0
7550,US10419400-0
7551,US5049956-0
7552,US6204458-0
7553,US11043344-0
7554,US9113054-0
7555,US7080001-1
7556,USD866955-0
7557,US8880692-0
7558,US6817950-0
7559,US10537305-0
7560,US4752901-0
7561,US5895279-0
7562,US4439519-0
7563,US4473195-0
7564,USD825329-0
7565,US6185739-0
7566,US7657479-0
7567,US8203265-0
7568,USD263180-0
7569,US8021987-0
7570,US8355322-0
7571,USD907996-0
7572,US10814965-0
7573,US11136828-0
7574,US7607279-0
7575,US3990002-0
7576,US9104029-0
7577,US4487558-0
7578,US7725787-0
7579,US6188978-0
7580,US5652314-0
7581,US7941444-0
7582,US6773867-0
7583,US8053081-0
7584,US11061172-0
7585,US8557840-0
7586,US5036565-0
7587,US4969983-0
7588,US10027009-0
7589,US7777069-0
7590,US6664133-0
7591,US7682811-0
7592,US9216811-0
7593,US10796625-0
7594,US9102640-0
7595,US5868734-0
7596,US6519599-0
7597,US6161228-0
7598,US10814468-0
7599,USD714424-0
7600,US6408806-0
7601,US8842379-0
7602,US10432486-0
7603,US10887398-0
7604,US11275114-0
7605,US9138946-0
7606,US8772447-0
7607,US7297928-0
7608,US9083698-0
7609,US8894602-0
7610,US10820580-0
7611,US4432023-0
7612,US6982508-0
7613,US9107222-0
7614,US9558078-0
7615,US5465180-0
7616,US10810216-0
7617,US7493883-0
7618,US6161746-0
7619,US8381236-0
7620,US7480549-0
7621,US5777302-0
7622,US8639666-0
7623,US8126248-0
7624,US4487326-0
7625,US10172699-1
7626,US10390888-0
7627,US10640009-1
7628,US9646935-0
7629,US4355110-0
7630,US4711402-0
7631,USD771108-0
7632,US8134016-0
7633,US4924081-0
7634,USD821018-0
7635,US5918940-0
7636,US6929271-0
7637,US5015604-0
7638,US8398182-0
7639,US9170602-0
7640,US4588654-0
7641,US4603555-0
7642,US5878616-0
7643,US9778832-0
7644,US11156411-0
7645,US9750027-0
7646,US10320998-0
7647,US10387452-0
7648,US5933153-0
7649,US8783237-0
7650,US6616753-0
7651,US7240965-0
7652,US9241511-0
7653,USD960934-0
7654,US9746913-0
7655,US6653833-0
7656,USD277116-0
7657,US9313722-0
7658,USD261653-0
7659,US5859374-0
7660,US4951601-0
7661,US8629987-0
7662,US7869906-0
7663,US4941853-0
7664,US10877691-0
7665,US10785292-0
7666,US8974434-0
7667,US10553452-0
7668,US7232991-0
7669,US5568490-0
7670,US11212677-0
7671,US8466392-0
7672,US6471521-0
7673,US8607449-0
7674,US7452835-0
7675,US4454366-0
7676,US9924288-0
7677,US7286619-0
7678,US10613267-0
7679,US9682260-0
7680,USD813998-0
7681,US9162444-0
7682,US10071126-2
7683,US6005090-1
7684,US4606684-0
7685,US5047156-0
7686,US5310428-0
7687,US9776768-0
7688,US11216627-0
7689,US5670584-0
7690,US10719175-0
7691,US7468092-0
7692,US4700258-0
7693,US8810550-0
7694,US9440864-0
7695,US10455800-0
7696,US8107803-0
7697,US11370852-1
7698,USD621194-0
7699,US10476315-0
7700,US4550097-0
7701,US10070988-0
7702,US4746311-0
7703,US6882832-0
7704,US11046898-0
7705,US5525538-0
7706,US5550789-0
7707,US10589493-0
7708,US10387054-0
7709,US4923142-0
7710,US10740726-0
7711,USD512507-0
7712,US8414051-0
7713,US9298705-0
7714,US6606088-0
7715,US9062693-0
7716,USD327350-0
7717,US10316943-0
7718,US7234342-0
7719,US9226105-0
7720,US9855833-0
7721,US6684877-0
7722,US4793982-0
7723,US6267012-0
7724,US10359802-0
7725,US6149162-0
7726,US6651477-0
7727,US6640972-0
7728,US11009203-0
7729,US10036223-0
7730,US10122426-1
7731,US6778997-0
7732,US8090570-0
7733,US9410120-0
7734,US4852139-0
7735,US11347807-0
7736,US4476436-0
7737,US6667124-0
7738,US10528246-0
7739,US5420034-0
7740,US8471909-0
7741,US7834172-0
7742,USD243144-0
7743,USD556051-0
7744,US7033828-1
7745,USD524561-0
7746,USD733505-0
7747,US9865331-0
7748,US7092885-0
7749,US8285829-0
7750,US11087217-0
7751,US4705222-0
7752,USD390917-0
7753,US7113447-0
7754,USD360130-0
7755,US11043898-0
7756,US6623920-0
7757,US5096483-0
7758,US9566144-0
7759,US7105881-0
7760,US6618826-0
7761,US10342494-0
7762,US5712949-0
7763,US4132980-0
7764,US9757709-0
7765,US5387802-0
7766,US9612311-0
7767,US4410696-0
7768,US6928036-0
7769,US10529439-0
7770,US7538666-0
7771,US8100554-0
7772,US10658185-0
7773,US8110409-0
7774,US10818507-0
7775,US6996451-0
7776,US5536501-0
7777,USD683849-0
7778,US7446331-0
7779,USD723672-0
7780,US7800947-0
7781,USD809121-0
7782,US9655398-0
7783,USD508520-0
7784,US10638462-0
7785,US4571032-0
7786,US10467040-0
7787,US10586231-0
7788,US9578696-0
7789,US9733220-0
7790,USH002169-0
7791,US5268186-0
7792,US3984410-0
7793,US10049814-0
7794,US8195366-0
7795,US4129953-0
7796,US9659159-0
7797,US8499590-0
7798,US5254388-0
7799,US9490728-0
7800,US7052434-0
7801,US4749407-1
7802,US10280079-0
7803,US7103846-0
7804,US10069307-0
7805,US8358757-0
7806,US9924302-0
7807,US11261459-0
7808,US8527662-0
7809,US8858690-0
7810,US7373476-0
7811,US8196192-0
7812,US10945999-0
7813,US9748207-0
7814,USD259465-0
7815,US10778439-0
7816,US11289398-0
7817,US5973855-0
7818,US9157209-0
7819,US8944304-0
7820,US5001548-0
7821,US6984820-0
7822,US4391851-0
7823,US5830542-0
7824,US11005288-0
7825,US9052515-0
7826,USD769433-0
7827,US6192191-0
7828,US6154103-0
7829,US8800608-0
7830,US7155623-0
7831,US10176700-0
7832,US6941745-0
7833,US4479728-0
7834,US8614536-0
7835,US8404124-0
7836,US11403892-0
7837,US6429278-0
7838,US8474158-0
7839,US10431464-0
7840,US8512578-0
7841,US8368346-0
7842,US7372765-0
7843,US7949666-0
7844,US9209344-0
7845,US11289653-0
7846,US4479003-0
7847,USD811871-0
7848,US8402299-0
7849,US7367963-0
7850,USD518614-0
7851,US5843268-1
7852,US5865000-0
7853,US5383610-0
7854,US11345628-0
7855,US7517368-0
7856,US6617355-0
7857,US11351149-0
7858,US11195988-0
7859,US4899208-0
7860,US6486949-0
7861,US6428309-0
7862,US7416703-0
7863,US10379752-0
7864,US4758450-0
7865,US11359451-0
7866,US9323407-1
7867,US6557174-0
7868,US5894870-0
7869,US7196693-0
7870,US7233932-0
7871,USD522518-0
7872,US4439441-0
7873,US5892860-0
7874,US4041006-0
7875,US5413823-0
7876,US10597381-0
7877,US9025095-0
7878,US8432555-0
7879,US4891866-0
7880,US4087552-0
7881,US5462712-0
7882,US10899822-0
7883,US8415706-0
7884,US5489686-0
7885,USD660662-0
7886,US6562909-0
7887,US10804962-0
7888,USPP11889-0
7889,USD935383-0
7890,US7647530-0
7891,US11009637-0
7892,US10514757-0
7893,US6003496-0
7894,US10944895-0
7895,US9320221-0
7896,US4014911-0
7897,US9758938-0
7898,US10285456-0
7899,US7943576-0
7900,US9086057-0
7901,US10956704-0
7902,US7883116-0
7903,US5427908-0
7904,US8374445-0
7905,US6658541-0
7906,US6958323-0
7907,US11347235-0
7908,US6362569-0
7909,US5262477-0
7910,US9612565-0
7911,US5300686-0
7912,US10381261-0
7913,US5337211-0
7914,US6937674-0
7915,US10131864-0
7916,USD959437-0
7917,US6776790-0
7918,US9379870-0
7919,US7478357-0
7920,US5487739-0
7921,US6240668-0
7922,US8762425-0
7923,US5078371-1
7924,US10367523-0
7925,US4508966-0
7926,US5676652-0
7927,US5296115-0
7928,US5839035-0
7929,US5592085-0
7930,US9915758-0
7931,US9362366-0
7932,US10909105-0
7933,US4645669-0
7934,US6303445-0
7935,US4993322-0
7936,US8627820-0
7937,US4393257-0
7938,US10373857-0
7939,US11108919-0
7940,US7339670-0
7941,US4472662-0
7942,US8456434-0
7943,US6556353-0
7944,US8272392-0
7945,US5188398-0
7946,US6153910-0
7947,US9668102-0
7948,US7157938-0
7949,US9833541-1
7950,US11129119-0
7951,US10712598-0
7952,USD421175-0
7953,US10287537-0
7954,US10359128-0
7955,US7380348-0
7956,USD510149-0
7957,US5260422-0
7958,US9634492-0
7959,US11034705-0
7960,US11352279-0
7961,US9884135-0
7962,US8133074-0
7963,US8184399-0
7964,US8185319-0
7965,US6700048-0
7966,US7478484-0
7967,USPP32965-0
7968,US7611137-0
7969,US6756227-0
7970,USD883110-0
7971,US5834175-0
7972,US7136056-0
7973,US4777620-0
7974,US8542647-0
7975,US3945581-0
7976,US8257095-0
7977,US11168673-0
7978,US10805947-0
7979,US7420441-0
7980,US5401177-0
7981,US6892394-0
7982,US8514331-0
7983,US9989500-0
7984,US11411910-0
7985,US10613767-1
7986,US6114753-0
7987,US11133981-0
7988,US6762392-0
7989,US5429456-0
7990,US5929535-0
7991,US6148021-0
7992,USD802044-0
7993,US7448408-0
7994,US8518532-0
7995,USD337597-0
7996,US6410516-0
7997,USD271184-0
7998,US4414184-0
7999,US7575507-0
8000,US4687378-0
8001,US4347250-0
8002,USD917608-0
8003,US4788147-0
8004,US9026938-0
8005,US10670397-0
8006,US7247223-0
8007,US7901602-0
8008,USD370002-0
8009,US6664005-0
8010,US5755995-1
8011,US6047223-0
8012,US11214406-0
8013,USD496143-0
8014,US9881010-0
8015,US8471228-2
8016,US4611109-0
8017,US9567226-0
8018,US9122724-0
8019,US11403544-0
8020,US6242537-0
8021,US9931775-0
8022,US6124509-0
8023,US10721186-0
8024,US10905697-0
8025,US8769280-0
8026,USD523075-0
8027,US7185232-0
8028,US5094713-0
8029,US10720402-0
8030,US9237730-0
8031,US4193841-0
8032,US9843445-0
8033,US9848307-0
8034,US7597417-0
8035,US5090668-0
8036,US5393980-0
8037,US7435280-0
8038,US10368273-0
8039,US7299271-0
8040,US4810578-0
8041,US9636947-0
8042,US7406213-0
8043,US7903173-0
8044,US11266409-0
8045,US10043341-0
8046,US10968325-1
8047,US6054069-0
8048,US11363520-0
8049,US6473192-0
8050,US5734534-0
8051,US9520916-0
8052,US9697776-0
8053,US5360941-0
8054,US4721608-0
8055,USPP33898-0
8056,US8651200-0
8057,US7611410-0
8058,US8074596-0
8059,US10079146-0
8060,US10365866-0
8061,US10917514-0
8062,US9899168-0
8063,US6476792-0
8064,US8873493-0
8065,USD685449-0
8066,US8192850-0
8067,US6601931-0
8068,US7651012-0
8069,USD588962-0
8070,US6530244-0
8071,US5654550-0
8072,US5284901-0
8073,US6731849-0
8074,US6622628-0
8075,US6285845-0
8076,USD889251-0
8077,US6574064-0
8078,US5152299-0
8079,US6660711-0
8080,US11448017-0
8081,US5298085-0
8082,US4505873-0
8083,US9467862-0
8084,US5853069-0
8085,US4971469-0
8086,US7663269-0
8087,US8926738-0
8088,US9524784-0
8089,US4155871-0
8090,US7665337-0
8091,US11250155-0
8092,US11147563-0
8093,US9908700-0
8094,USD626555-0
8095,US5384396-0
8096,US6377148-0
8097,US9860175-0
8098,US9430315-0
8099,US4044489-0
8100,US7309838-0
8101,US10921395-0
8102,US7259797-0
8103,US10631988-0
8104,USD255860-0
8105,USD700590-0
8106,US7741156-0
8107,US10841771-0
8108,US9657703-0
8109,USD385513-0
8110,US11205671-0
8111,US5464256-0
8112,US7940486-0
8113,US11302452-1
8114,US6575656-0
8115,US4947661-0
8116,US8218982-0
8117,US7993472-0
8118,US7386477-0
8119,US8413216-0
8120,US6659848-0
8121,US10838897-0
8122,US6040896-0
8123,US4065549-0
8124,US4768632-0
8125,US7111746-0
8126,US6572182-0
8127,US9646732-0
8128,US6675181-0
8129,US6982916-0
8130,US6083680-0
8131,US9884916-0
8132,US8120456-0
8133,US9928160-0
8134,US9668190-0
8135,US5970194-0
8136,US6017363-0
8137,US9910195-0
8138,US4932604-0
8139,US9803932-0
8140,US6098620-0
8141,US10549015-0
8142,US9306404-0
8143,US3940890-0
8144,US8126975-0
8145,US4946216-0
8146,US5111901-0
8147,US5632899-0
8148,US8118154-0
8149,US8234964-0
8150,US8007886-0
8151,USPP10856-0
8152,US6728347-0
8153,US8693037-0
8154,US8716104-0
8155,US7611545-0
8156,US11265181-0
8157,US9701932-0
8158,US6929330-0
8159,US10781531-0
8160,US4325946-0
8161,US9097191-0
8162,US5084521-0
8163,US8877127-0
8164,USD443025-0
8165,US11144432-0
8166,US10202535-0
8167,US8248571-0
8168,US7067379-0
8169,US10221461-0
8170,US10720403-0
8171,US10008062-0
8172,US9868674-0
8173,US6021402-0
8174,US4305418-0
8175,US9427840-0
8176,US10879242-0
8177,US6258411-0
8178,US4628818-0
8179,US6716702-0
8180,US11194262-0
8181,US11308202-0
8182,US6798773-0
8183,US10125286-0
8184,US4902691-0
8185,US10255603-0
8186,US7349792-0
8187,US5990592-0
8188,US7008552-0
8189,US4977432-0
8190,US5592653-0
8191,US6611044-0
8192,US4544512-0
8193,US10349184-0
8194,US5631614-0
8195,US5869640-0
8196,US7119417-0
8197,US8254946-0
8198,US9824930-0
8199,US5028091-0
8200,US7215136-0
8201,US10884526-0
8202,US9488651-1
8203,US8561832-0
8204,US8666938-0
8205,US9689394-0
8206,US9574889-0
8207,US6963915-0
8208,US10365589-0
8209,US11228925-0
8210,US11413377-0
8211,US9722683-0
8212,US8394746-0
8213,US11059775-0
8214,US5479868-0
8215,US4045995-0
8216,US7789331-0
8217,US9847026-0
8218,US8999444-0
8219,US4832939-0
8220,USPP25250-0
8221,US9416444-0
8222,US10229306-0
8223,US10394630-0
8224,US10671203-0
8225,US9086716-0
8226,US10926256-0
8227,US11039833-0
8228,US4846646-0
8229,US9644718-0
8230,USD775177-0
8231,USD638976-0
8232,US6650930-0
8233,US5693296-0
8234,US5712675-0
8235,US11409973-0
8236,US7039818-0
8237,US4928537-0
8238,US4848502-0
8239,USD963133-0
8240,USD517426-0
8241,US6176273-0
8242,US4861502-0
8243,US7398057-0
8244,US6919747-0
8245,US10050360-0
8246,US8370193-0
8247,US4766207-0
8248,USD680407-0
8249,US5142207-0
8250,US8170883-0
8251,US7256167-0
8252,US7034323-0
8253,US6218632-0
8254,USD718735-0
8255,US10218409-0
8256,US9418987-0
8257,US8577431-0
8258,USD610075-0
8259,US9665958-0
8260,US4988733-0
8261,US8684291-0
8262,US5351058-0
8263,US5058406-0
8264,US5148212-0
8265,US4237559-0
8266,US10060915-0
8267,US6182521-0
8268,US4926745-0
8269,US8375532-0
8270,US5640059-0
8271,US4647521-0
8272,US6061354-0
8273,US4146719-0
8274,US7145225-0
8275,US7036498-0
8276,US5202572-0
8277,US9584532-0
8278,US7375262-0
8279,US7746521-0
8280,US9489084-0
8281,US7164487-0
8282,US4158136-0
8283,USD591040-0
8284,US10747057-0
8285,US9691397-0
8286,US6678903-0
8287,US9099800-0
8288,US11314552-0
8289,US7968508-0
8290,US4223931-0
8291,US5308369-0
8292,US9459286-0
8293,US10845050-0
8294,US11313450-0
8295,USD509852-0
8296,USD665466-0
8297,USD312787-0
8298,USD742201-0
8299,US11435940-0
8300,US4663008-0
8301,US4869119-0
8302,US7933896-0
8303,US7010344-0
8304,US6389881-0
8305,US9700123-0
8306,US7673966-0
8307,US10917333-0
8308,US8438787-0
8309,US6501661-0
8310,US7346509-0
8311,US6754716-0
8312,US7938574-0
8313,US5206481-0
8314,USPP30934-0
8315,USD262796-0
8316,US10186368-0
8317,US6636560-0
8318,US10685874-0
8319,US10400266-0
8320,US5813784-0
8321,US5572343-0
8322,US6852798-0
8323,US6921772-0
8324,US7577296-0
8325,USD732456-0
8326,US5969571-0
8327,US4866326-0
8328,US7550561-0
8329,US5624947-0
8330,US11239874-0
8331,US11009869-0
8332,US10215177-0
8333,US11207069-0
8334,US5795662-0
8335,US6515781-0
8336,US8903533-0
8337,US6358713-0
8338,US10181123-0
8339,US10787598-0
8340,US10168577-1
8341,US7948129-0
8342,US7950842-0
8343,US6200166-0
8344,US6187191-0
8345,US9431901-0
8346,US5733715-0
8347,US5710938-0
8348,US4962073-0
8349,US6058303-0
8350,US4922237-0
8351,US8283008-0
8352,US4671283-0
8353,US8204268-0
8354,US10294549-0
8355,US11341652-0
8356,US9740754-0
8357,USD324053-0
8358,US8287796-0
8359,USD596754-0
8360,US9608426-0
8361,US9300488-0
8362,US6652281-0
8363,US9868604-0
8364,US10186895-0
8365,US5523788-0
8366,US9458350-0
8367,US7989156-0
8368,US4845642-0
8369,US8947212-0
8370,US9922227-0
8371,US9274050-0
8372,US10520204-0
8373,US9464051-0
8374,US4041578-0
8375,US10241787-0
8376,US9533256-0
8377,US6924719-0
8378,US11042198-0
8379,US7829978-0
8380,US10870102-0
8381,US8850266-0
8382,US8388349-0
8383,US7370658-0
8384,US11052665-0
8385,US6939968-0
8386,US10676807-0
8387,US5923252-0
8388,US4702866-0
8389,USD296884-0
8390,US11100000-0
8391,US7745886-0
8392,US7295289-0
8393,US11147794-0
8394,US4885548-0
8395,US8348695-0
8396,US6580183-0
8397,US4678632-0
8398,US9616886-0
8399,US7986521-0
8400,US4845832-0
8401,US5955413-0
8402,US9926070-0
8403,USD753976-0
8404,US5380086-0
8405,US10124393-0
8406,US9943828-0
8407,US4807307-0
8408,US8258707-0
8409,US8606050-0
8410,USD503305-0
8411,US4169909-0
8412,US5620174-0
8413,US10101392-0
8414,US8678923-0
8415,US10041144-0
8416,US4649377-0
8417,US8741516-0
8418,US7461361-0
8419,US7306880-0
8420,US5431852-0
8421,USD468039-0
8422,US8931124-0
8423,US7241424-0
8424,US10438887-0
8425,US10617133-0
8426,US7881508-0
8427,US5101199-0
8428,US9731686-0
8429,US10657654-0
8430,USD255880-0
8431,US9097588-0
8432,US9024113-0
8433,US7225056-0
8434,US6393021-0
8435,US7467320-0
8436,US6180541-0
8437,US9109151-0
8438,US11219248-0
8439,US4613163-0
8440,US5149746-0
8441,US9322811-0
8442,US8511407-0
8443,US7368027-0
8444,US10568956-0
8445,US9701678-0
8446,US4919452-0
8447,US9218253-0
8448,US7594985-0
8449,US8949075-0
8450,US5113874-0
8451,US4500075-0
8452,US5334881-0
8453,US7428996-0
8454,US6151694-0
8455,US8817058-0
8456,US5785114-0
8457,USD577779-0
8458,US6561110-0
8459,US7316757-0
8460,US8771466-0
8461,US8990345-0
8462,US11454407-0
8463,US6373605-0
8464,US10183924-0
8465,US4673212-0
8466,US4762610-0
8467,US6188356-0
8468,US8483433-0
8469,US10486500-0
8470,US10657041-0
8471,US6277524-1
8472,US7295684-0
8473,US10936424-0
8474,US6577194-0
8475,US10286991-0
8476,USD588300-0
8477,US10639575-0
8478,US9336476-0
8479,US6363714-0
8480,US7357271-0
8481,US9055749-0
8482,US8907984-0
8483,US10731131-0
8484,USD501761-0
8485,US8815253-0
8486,US8151242-0
8487,US10284592-0
8488,US5172632-0
8489,US11308679-0
